moisture_load
224,1.4621663118293973e-05
225,1.4270231732382356e-05
226,1.5978558249657535e-05
227,1.4669020056613672e-05
228,1.4123183561395313e-05
229,1.4423171074704508e-05
230,1.5069531073814613e-05
231,1.5975824941156203e-05
232,1.6125077471717e-05
233,1.4664115892934932e-05
234,1.637796346228189e-05
235,1.633550096710106e-05
236,1.5041664275012372e-05
237,1.48169690000111e-05
238,1.609528433073813e-05
239,1.5823791765640797e-05
240,1.5315834678518805e-05
241,1.3411930707326574e-05
242,1.344166611013601e-05
243,1.308430184653903e-05
244,1.2481698463804614e-05
245,1.3340735970288918e-05
246,1.231048834984055e-05
247,1.2683000353991574e-05
248,1.2318081821703743e-05
249,1.0753002908953293e-05
250,1.0417122319681789e-05
251,1.1059049342715857e-05
252,1.0024072314866617e-05
253,9.406702356364074e-06
254,1.0388931500813745e-05
255,9.187595386205412e-06
256,9.22496849613757e-06
257,1.027242959593915e-05
258,1.016360493334449e-05
259,9.647691425009704e-06
260,1.0546535752046661e-05
261,1.1432346402501454e-05
262,1.1635774758721585e-05
263,1.2226035889942315e-05
264,1.1450067667119363e-05
265,1.2119929180516851e-05
266,1.1805077599134693e-05
267,1.2918222270924265e-05
268,1.1227167629415997e-05
269,1.1085604326566967e-05
270,1.1934508781112992e-05
271,1.2634603529631464e-05
272,1.2710249816686797e-05
273,1.3475559303798671e-05
274,1.276259665088167e-05
275,1.2183588215971897e-05
276,1.3277004895651244e-05
277,1.3409374332077808e-05
278,1.343028719588336e-05
279,1.4216001899400373e-05
280,1.4167841046169142e-05
281,1.3434569698965808e-05
282,1.4069097774832234e-05
283,1.3896633199179163e-05
284,1.5259109785352796e-05
285,1.4303979126976939e-05
286,1.4543413002817939e-05
287,1.4628446260731679e-05
288,1.52720045188932e-05
289,1.4464126464393574e-05
290,1.5690833798371266e-05
291,1.510277011551783e-05
292,1.4407416733260103e-05
293,1.406081793108416e-05
294,1.4063844443468434e-05
295,1.3986603392897682e-05
296,1.413874599556637e-05
297,1.3743186841924477e-05
298,1.4224031968299034e-05
299,1.4435412215910899e-05
300,1.3151341420976951e-05
301,1.2699080000581314e-05
302,1.1014615482340603e-05
303,1.1136652491579521e-05
304,9.493198837156427e-06
305,1.0002033035211277e-05
306,9.942267991019595e-06
307,8.871917359867064e-06
308,7.824022778399926e-06
309,7.510542876504029e-06
310,7.387671110320257e-06
311,6.783540998449704e-06
312,7.592218476799134e-06
313,8.753604323691131e-06
314,9.59234719690955e-06
315,1.0170182322631575e-05
316,1.0998771943470316e-05
317,1.0929963938145706e-05
318,1.1526417114606284e-05
319,1.0803814433731496e-05
320,1.1686513772272379e-05
321,9.110330734065124e-06
322,7.18719793159355e-06
323,4.333718909542675e-06
324,5.863668212149679e-06
325,3.2221634214319877e-06
326,4.038646017788855e-06
327,2.8231756456542796e-06
328,4.50389704198833e-06
329,2.736350465997139e-06
330,3.2096103290760693e-06
331,3.1728078954315623e-06
332,4.1082799220162655e-06
333,2.732364728727251e-06
334,3.6568347588246704e-06
335,4.449584623620659e-06
336,4.5326996338253325e-06
337,5.061579106270578e-06
338,5.3718978407067965e-06
339,6.4505086756890974e-06
340,6.092721234946061e-06
341,7.132438703797153e-06
342,6.794292419195735e-06
343,7.425777806418311e-06
344,7.629875440853012e-06
345,8.262976633725717e-06
346,8.575545899558052e-06
347,9.29570891697107e-06
348,8.566751409984787e-06
349,8.961760585751628e-06
350,9.055443746657668e-06
351,9.676904147849704e-06
352,1.017561790016057e-05
353,1.0531377798226366e-05
354,1.037080332521189e-05
355,1.0103179649545626e-05
356,9.732734749533196e-06
357,1.1348151339138802e-05
358,1.0500733758010755e-05
359,1.0431020210112337e-05
360,1.0585130183926342e-05
361,9.996099301943495e-06
362,1.03019447898724e-05
363,1.081345940751969e-05
364,1.0675308602411703e-05
365,1.1268960249432579e-05
366,1.0957353907975908e-05
367,1.1651365500001674e-05
368,1.1771240924019885e-05
369,1.1909311919636473e-05
370,1.0952144229504428e-05
371,1.1145435608296732e-05
372,1.1690428128665207e-05
373,1.1211600315110098e-05
374,1.1101773063519128e-05
375,1.073132073705472e-05
376,1.1062714469480223e-05
377,9.714460052614824e-06
378,1.0449963575196846e-05
379,1.0938343498858644e-05
380,1.0430258689420247e-05
381,9.24377374364349e-06
382,9.397812954234023e-06
383,9.32733596163038e-06
384,8.757338232145634e-06
385,8.390680394796484e-06
386,8.996609976612242e-06
387,8.085634388864656e-06
388,7.176081826098013e-06
389,7.409106489998813e-06
390,7.600200635036135e-06
391,7.23859457270391e-06
392,7.0858525064421636e-06
393,7.4353001747624895e-06
394,7.345642500569435e-06
395,6.943620603505376e-06
396,6.950747818225677e-06
397,7.677809917736706e-06
398,7.146352305601924e-06
399,7.283129536254528e-06
400,7.724037285417085e-06
401,8.02329007516306e-06
402,8.065419991296939e-06
403,8.356953752032178e-06
404,8.804038815267165e-06
405,9.178007104362955e-06
406,8.951367180972282e-06
407,9.713605027468265e-06
408,1.0061942212122132e-05
409,9.513543250199095e-06
410,9.731154144635114e-06
411,9.601373907571956e-06
412,9.538133327914456e-06
413,1.0010545057468529e-05
414,1.0004579017488469e-05
415,1.0540966018267036e-05
416,1.0826741383083798e-05
417,1.0494627040428196e-05
418,1.1363858422993442e-05
419,1.1004844464266967e-05
420,1.1426583439689336e-05
421,1.1132356273536461e-05
422,1.1023114306732456e-05
423,1.0809309331092244e-05
424,1.0675435119316632e-05
425,1.1136538978587511e-05
426,1.098426066297516e-05
427,1.1445358160654302e-05
428,1.090755793582067e-05
429,1.1250641175332826e-05
430,1.2078944256307897e-05
431,1.2146691309099777e-05
432,1.157295539899788e-05
433,1.2248777005513198e-05
434,1.2047983230863469e-05
435,1.1593386413975843e-05
436,1.1476092777230312e-05
437,1.1652579061279617e-05
438,1.117876987173819e-05
439,1.0139394894840688e-05
440,9.966547028131394e-06
441,8.426783682526522e-06
442,8.477449754237296e-06
443,8.133033672163946e-06
444,8.121495607478321e-06
445,7.811775300828803e-06
446,8.006613946162175e-06
447,7.100433848857952e-06
448,6.231499966658194e-06
449,6.430535797382871e-06
450,7.1609985677643025e-06
451,6.3490660508285255e-06
452,7.04373028966676e-06
453,6.781348420300072e-06
454,7.294116556260286e-06
455,7.557466922764072e-06
456,7.520657408566768e-06
457,7.948385428827794e-06
458,7.948035893542027e-06
459,8.451249816827485e-06
460,8.295400529977482e-06
461,8.493612684352398e-06
462,8.611394657061174e-06
463,8.734952343102392e-06
464,8.744033305443525e-06
465,9.20700597952326e-06
466,8.455997907687716e-06
467,8.180150999040487e-06
468,8.578632947951457e-06
469,8.680649779665463e-06
470,1.0624530702683595e-05
471,1.0823482485062355e-05
472,1.23994235012652e-05
473,1.2594271259322094e-05
474,1.2995179514950253e-05
475,1.3134388049005052e-05
476,1.3860212548937275e-05
477,1.392806295589339e-05
478,1.4443988520664656e-05
479,1.4000245699997965e-05
480,1.4472154118313858e-05
481,1.5021917879890112e-05
482,1.5361053701863703e-05
483,1.52903614783431e-05
484,1.4987109636011752e-05
485,1.4989650872600072e-05
486,1.5009729660516574e-05
487,1.5044002892738663e-05
488,1.48987778382985e-05
489,1.566826183647905e-05
490,1.6038316138425135e-05
491,1.5990437951044927e-05
492,1.6347723872348203e-05
493,1.5993761463504573e-05
494,1.5216511293791588e-05
495,1.5063506016270423e-05
496,1.5445566231370665e-05
497,1.5698319461948978e-05
498,1.5141088941539695e-05
499,1.6038475527898374e-05
500,1.594064911658605e-05
501,1.4683525036220526e-05
502,1.4943049251854808e-05
503,1.4197866102690805e-05
504,1.392654997000881e-05
505,1.3763858460381965e-05
506,1.3305823515094368e-05
507,1.3685898712094551e-05
508,1.3610616177578557e-05
509,1.263950722864096e-05
510,1.3735182848249494e-05
511,1.4534884219551473e-05
512,1.5802017208945412e-05
513,1.4592675607912538e-05
514,1.4840312891217256e-05
515,1.5546712962796653e-05
516,1.505491203746144e-05
517,1.4816288496888161e-05
518,1.3863570914967172e-05
519,1.4022885719758573e-05
520,1.4207654286645277e-05
521,1.4062913282209097e-05
522,1.4893876102155471e-05
523,1.5072705583664592e-05
524,1.5178027549788039e-05
525,1.4899845976245295e-05
526,1.4935591112095504e-05
527,1.4364697016093521e-05
528,1.475278020087665e-05
529,1.5262762768261202e-05
530,1.6559669534475952e-05
531,1.6458267601058002e-05
532,1.7247302007216127e-05
533,1.6204030737889687e-05
534,1.5776410302411265e-05
535,1.8717273983046734e-05
536,1.7743206842767716e-05
537,1.9405886119112577e-05
538,1.9695153668603613e-05
539,2.0712447315877584e-05
540,2.001028206101347e-05
541,2.1023889281515544e-05
542,2.0867963528312463e-05
543,2.2204360353009384e-05
544,2.2792228556723757e-05
545,2.2437581036895693e-05
546,2.1934037077347124e-05
547,1.825285630224132e-05
548,1.772340057932058e-05
549,1.654018163969571e-05
550,1.7060433706031215e-05
551,1.5707316169921164e-05
552,1.5042422794281142e-05
553,1.4574213248331016e-05
554,1.4049291148381204e-05
555,1.4122233571942454e-05
556,1.1864959997648594e-05
557,1.3918806468932523e-05
558,1.3704284315367271e-05
559,1.5965568928175116e-05
560,1.4926019249253318e-05
561,1.7371566930522086e-05
562,1.751429348863727e-05
563,1.939256128226249e-05
564,2.1176393779422103e-05
565,2.189519215338642e-05
566,2.3585922539148757e-05
567,2.316569863169776e-05
568,2.289704457398344e-05
569,2.27234130829976e-05
570,2.4436140558812996e-05
571,2.6988171950816266e-05
572,2.7158465874713027e-05
573,2.8900352912429922e-05
574,3.0434089749340938e-05
575,3.320030147994421e-05
576,3.526768396358026e-05
577,3.895228689588882e-05
578,4.132119109706783e-05
579,4.289672190627917e-05
580,4.420793513700907e-05
581,4.7430751366455055e-05
582,4.7635459714634795e-05
583,5.011826348903311e-05
584,5.001812137805661e-05
585,5.234403442506005e-05
586,5.296222906043516e-05
587,5.542037404627098e-05
588,5.635079657012033e-05
589,6.228627156897504e-05
590,6.0455330397812526e-05
591,6.23280433277581e-05
592,6.357573149367026e-05
593,6.46787744497035e-05
594,6.618420510639576e-05
595,6.635319020012814e-05
596,6.797734719046758e-05
597,6.626459801000991e-05
598,7.074615410577614e-05
599,7.256056255743957e-05
600,7.17103109056546e-05
601,7.034841223820889e-05
602,7.344320628932928e-05
603,7.208046538243309e-05
604,6.94558313298528e-05
605,7.13981256217723e-05
606,7.145239806157019e-05
607,6.912590061352958e-05
608,6.708133899259466e-05
609,6.781167610004617e-05
610,6.806385867025433e-05
611,6.980966139063553e-05
612,6.918048908497423e-05
613,7.049702911142803e-05
614,7.634765243812676e-05
615,7.588778730765826e-05
616,8.968486104095303e-05
617,9.607860320979767e-05
618,0.00010190866626970559
619,0.00010168728658898441
620,0.00010530209000316942
621,0.00010543046600464439
622,0.00010681403211559233
623,0.00010943356938912948
624,0.00011086285201737634
625,0.00011538485521639147
626,0.0001172064998651348
627,0.00011894633125624212
628,0.0001184103405949407
629,0.00011887572774517847
630,0.0001182883606497924
631,0.0001170776434159989
632,0.0001162480716242804
633,0.00011636102991975258
634,0.0001153419059830106
635,0.00011400056953771628
636,0.00011344916772501754
637,0.00010996047016786127
638,0.00011276993188581843
639,0.00010890218049160455
640,0.00010875010451927624
641,0.0001087524378092069
642,0.00010807649609296216
643,0.00010734174104542386
644,0.00010441594932700848
645,0.00010558672841965358
646,0.00010396081463355086
647,0.0001030466726535963
648,0.00010330713593329373
649,0.0001014045003717274
650,0.00010039001697219304
651,9.802926345532785e-05
652,9.938806593169064e-05
653,9.679654861175178e-05
654,9.213424888688664e-05
655,9.34793826813245e-05
656,9.006303809779543e-05
657,8.714060906574669e-05
658,8.667359178417687e-05
659,8.62268224947921e-05
660,8.317127321537152e-05
661,7.931525309632575e-05
662,8.044488357608612e-05
663,7.815019468367013e-05
664,7.871380971733825e-05
665,8.265926064759165e-05
666,8.233295464665816e-05
667,8.56039664303872e-05
668,8.460033274259538e-05
669,8.203357089860239e-05
670,8.181100080411084e-05
671,8.099481202453655e-05
672,8.317885303493712e-05
673,7.976334383144501e-05
674,7.853120848242125e-05
675,8.348230121102778e-05
676,8.198344034813978e-05
677,8.615425765794635e-05
678,8.543067219963855e-05
679,8.770699416395791e-05
680,8.524416901844662e-05
681,8.567237131480439e-05
682,8.51223385783375e-05
683,8.812039804804714e-05
684,8.01098820777299e-05
685,8.242358559468501e-05
686,7.976223718707239e-05
687,7.718332594676286e-05
688,7.808332192347074e-05
689,7.545365651597812e-05
690,7.456263903244711e-05
691,6.823982533067366e-05
692,6.99542087852473e-05
693,6.807006419719855e-05
694,6.986549475781462e-05
695,6.876907846109205e-05
696,6.573861456682732e-05
697,6.586587226289738e-05
698,6.759595080028501e-05
699,6.822348000652483e-05
700,6.618225518280156e-05
701,6.71899959567723e-05
702,6.546156403926881e-05
703,6.731354309511712e-05
704,6.660792150736584e-05
705,6.58711730226172e-05
706,6.915656272598281e-05
707,7.104103277868057e-05
708,7.561775496901373e-05
709,7.261723321823015e-05
710,7.108286035273683e-05
711,7.242604957440173e-05
712,7.218639491044766e-05
713,7.225991952655584e-05
714,6.9246689876205e-05
715,7.078969627977197e-05
716,6.763677364344225e-05
717,6.67573228298515e-05
718,6.418807392988041e-05
719,6.34261457769624e-05
720,5.8802643071901465e-05
721,5.972252022287734e-05
722,5.615131226106529e-05
723,5.6498087379796995e-05
724,5.462615978993435e-05
725,5.343534334293845e-05
726,5.2299912949885796e-05
727,5.087856889579359e-05
728,5.219716352005581e-05
729,4.89607154869922e-05
730,5.228052401270902e-05
731,5.229315799770828e-05
732,5.3991638038487894e-05
733,5.583706584340553e-05
734,5.1985010510750234e-05
735,5.43241550566084e-05
736,5.3704929462128065e-05
737,5.61180597327931e-05
738,5.621660823004712e-05
739,5.599099041517681e-05
740,5.696519596659981e-05
741,5.669026419579438e-05
742,5.643257843679959e-05
743,5.5552027838711363e-05
744,5.52066800636134e-05
745,5.540798302781839e-05
746,5.2472720470026224e-05
747,5.246081832458575e-05
748,5.167352307922227e-05
749,5.123234772992592e-05
750,4.96592600017923e-05
751,5.0440552508171265e-05
752,4.880995455796184e-05
753,4.7785235358691064e-05
754,4.658361647829098e-05
755,4.658368022800829e-05
756,4.474755183212888e-05
757,4.378590575046829e-05
758,4.500694548578997e-05
759,4.292488113391031e-05
760,4.436923131859933e-05
761,4.36932210671166e-05
762,4.331852381038996e-05
763,4.2456273402661684e-05
764,4.239549858762739e-05
765,4.3511716999807526e-05
766,4.2678282446461185e-05
767,4.369110152937272e-05
768,4.278013478095274e-05
769,4.365766403135633e-05
770,4.376880117518106e-05
771,4.299054079186389e-05
772,4.271792264338009e-05
773,4.043304105233126e-05
774,4.18915341862758e-05
775,4.076838631976891e-05
776,4.026305498426653e-05
777,3.9762016519504524e-05
778,4.065742109318113e-05
779,4.050990266784011e-05
780,3.949745511286071e-05
781,4.0765412645046544e-05
782,3.890354035393623e-05
783,3.920215812351589e-05
784,3.7210554065189546e-05
785,3.8003275369438435e-05
786,3.638699570044574e-05
787,3.592539420135547e-05
788,3.5659265688043376e-05
789,3.48863247001157e-05
790,3.5644791960414145e-05
791,3.3791615087033494e-05
792,3.468433911137868e-05
793,3.25794733178571e-05
794,3.358665105974986e-05
795,3.277079620908823e-05
796,3.087370256311221e-05
797,3.263517429196319e-05
798,2.9945012399878222e-05
799,3.0746751341418714e-05
800,3.0051253644231243e-05
801,3.1327037474833844e-05
802,3.2078735646251747e-05
803,3.1166499199282015e-05
804,3.274325587581516e-05
805,3.2157964460513336e-05
806,3.241563854970266e-05
807,3.2053194178772264e-05
808,3.0904796449107e-05
809,3.178102837166593e-05
810,3.05935597294227e-05
811,3.158297944072214e-05
812,3.0338148745371854e-05
813,3.0036840086935517e-05
814,3.0364909095371962e-05
815,2.9802682120297363e-05
816,3.093319014580507e-05
817,3.0697189013408164e-05
818,3.2568186716548436e-05
819,3.2903257652126264e-05
820,3.573682791276855e-05
821,3.8548553841696874e-05
822,4.295961155854426e-05
823,4.171494326187986e-05
824,4.413390674156893e-05
825,4.3140789172478285e-05
826,4.4931019564532876e-05
827,4.560403675814692e-05
828,5.07268256971664e-05
829,4.9876232746408573e-05
830,4.8983164561564294e-05
831,5.117649579700395e-05
832,5.167575132662653e-05
833,5.3733287917027556e-05
834,5.4676108786342805e-05
835,5.7534026281929224e-05
836,5.993966897800098e-05
837,6.239752394393604e-05
838,6.337066954138808e-05
839,6.336695069678611e-05
840,6.048950718491805e-05
841,6.430483363389426e-05
842,6.497296640418877e-05
843,6.771876950319588e-05
844,6.669812696559347e-05
845,6.798009569233232e-05
846,6.664144941484261e-05
847,6.729143628008819e-05
848,6.615747620237304e-05
849,6.724556704710538e-05
850,6.829344800342096e-05
851,7.04916051807182e-05
852,7.017096934793254e-05
853,7.149314103399346e-05
854,7.7048363081041e-05
855,7.404833163988773e-05
856,7.805865978136255e-05
857,7.921780387331799e-05
858,8.178101468860741e-05
859,7.600121542328666e-05
860,7.952005453853073e-05
861,8.143379000005488e-05
862,8.08711272444712e-05
863,7.842049374952609e-05
864,7.828322004245975e-05
865,7.683977757766759e-05
866,7.443077048220009e-05
867,7.575846925583597e-05
868,7.167803957099011e-05
869,7.301134176311611e-05
870,7.325620643028674e-05
871,7.240090959911058e-05
872,7.195204909288089e-05
873,7.209279209256214e-05
874,7.325790665917213e-05
875,7.080941847308955e-05
876,7.156526273782084e-05
877,6.818290836553147e-05
878,6.940193301118713e-05
879,6.827246084081828e-05
880,6.758950766790222e-05
881,6.777989819077608e-05
882,6.63319291926834e-05
883,6.507848044302249e-05
884,6.510542816642546e-05
885,6.296412311459381e-05
886,6.143315561140132e-05
887,6.326066471899405e-05
888,6.032356316053928e-05
889,6.159406719502586e-05
890,5.987000106270497e-05
891,5.695005728258215e-05
892,5.606651973027954e-05
893,5.711368836700331e-05
894,5.730531661593712e-05
895,5.4232619851385374e-05
896,5.426981650082923e-05
897,5.1577709484127865e-05
898,5.143930732480821e-05
899,4.9762929523179804e-05
900,4.916266146431352e-05
901,5.027412809520773e-05
902,5.373507234833115e-05
903,5.3788071674933526e-05
904,5.349658304107743e-05
905,5.467004542411827e-05
906,5.1843413267241397e-05
907,5.653011629538432e-05
908,5.5495667822869524e-05
909,6.037082407633947e-05
910,5.5547521123977855e-05
911,5.856321109474027e-05
912,5.73286211966337e-05
913,5.649810529682577e-05
914,5.563725932352019e-05
915,5.581733266538871e-05
916,5.463032991142524e-05
917,5.492799029036054e-05
918,5.373734182724127e-05
919,5.1329206986893916e-05
920,5.502903028241812e-05
921,5.336701335983164e-05
922,5.2965058330307664e-05
923,5.20315784716585e-05
924,5.467757111675751e-05
925,5.27542582635693e-05
926,5.155249958964179e-05
927,5.103927847741098e-05
928,5.0248549371858535e-05
929,4.966633124031245e-05
930,4.804802701158578e-05
931,5.117469928355141e-05
932,4.796672810171619e-05
933,4.757438524131693e-05
934,4.78649803960883e-05
935,4.8342645730411096e-05
936,4.6927322847661514e-05
937,4.843295419720523e-05
938,4.8253871109715794e-05
939,5.162456124922592e-05
940,5.2810923990337494e-05
941,5.570806512185779e-05
942,5.623896859524706e-05
943,5.7162126914533474e-05
944,5.7558248792904417e-05
945,5.793835365368376e-05
946,5.837282804372875e-05
947,6.0312157427602626e-05
948,6.213518568958892e-05
949,6.195362005952692e-05
950,6.239388090943899e-05
951,6.0442077865583754e-05
952,5.966668913737645e-05
953,5.6121477419108736e-05
954,5.7735616520707914e-05
955,5.422836805973937e-05
956,5.66538062703476e-05
957,5.482668111058594e-05
958,5.544634306288799e-05
959,5.4652472503058365e-05
960,5.6154782239703924e-05
961,5.4926499939723865e-05
962,5.652013537745492e-05
963,5.732195729666907e-05
964,5.73182700708903e-05
965,5.709069839724212e-05
966,5.490688823408606e-05
967,5.7016050811473516e-05
968,5.662087187166029e-05
969,6.016982467300897e-05
970,5.982697813435724e-05
971,6.305374248141655e-05
972,6.0211063505260576e-05
973,6.04680312068004e-05
974,6.111464520405023e-05
975,5.8476122820747984e-05
976,5.975042664592683e-05
977,5.9424486683443816e-05
978,6.152445447828288e-05
979,5.884456682285333e-05
980,6.043054446984642e-05
981,5.7563464907299396e-05
982,5.7505299376013514e-05
983,5.531294243888459e-05
984,5.776545138781291e-05
985,5.579721628061225e-05
986,5.517236893593364e-05
987,5.6009802352415585e-05
988,5.547604214848634e-05
989,5.500286836113677e-05
990,5.430091560625672e-05
991,5.6194889790630544e-05
992,5.3691948410022125e-05
993,5.4567794848732454e-05
994,5.4089631636739525e-05
995,5.451497406348226e-05
996,5.444946880049729e-05
997,5.3986211992126396e-05
998,5.340909114468667e-05
999,5.1068623240019177e-05
1000,5.3163550614988356e-05
1001,4.983845639071569e-05
1002,5.091257633286674e-05
1003,4.956307167085577e-05
1004,5.15471444306362e-05
1005,4.9382619977507526e-05
1006,5.108892680726317e-05
1007,5.018406211102185e-05
1008,4.993989277449149e-05
1009,4.981220540464254e-05
1010,4.99535504262355e-05
1011,5.152782645994088e-05
1012,5.020408402968117e-05
1013,5.0300702887967397e-05
1014,5.054551350478462e-05
1015,5.258388222574216e-05
1016,5.1360054241834714e-05
1017,5.3629359666578154e-05
1018,5.082080160519215e-05
1019,5.1750045035805317e-05
1020,4.987839708895635e-05
1021,5.300127110227445e-05
1022,5.13050046209109e-05
1023,5.326740103982552e-05
1024,5.248714341301271e-05
1025,5.333454513278804e-05
1026,5.120641078370504e-05
1027,4.984555956777595e-05
1028,5.0133905785681665e-05
1029,4.9540892478544975e-05
1030,5.101109768975009e-05
1031,4.8840974568752745e-05
1032,4.911427271758984e-05
1033,4.668484798215354e-05
1034,4.875861629686542e-05
1035,4.734911914934789e-05
1036,4.694265053086593e-05
1037,4.581540045360143e-05
1038,4.58903715349493e-05
1039,4.602397693977903e-05
